ts,y
-0.060775475,1.0
-0.34439436,1.0
1.9245567,1.0
3.62627,1.0
1.9245567,1.0
0.50646229,1.0
-0.62801324,1.0
-1.195251,1.0
-0.91163212,1.0
0.22284341,1.0
1.3573189,1.0
0.50646229,1.0
-1.195251,1.0
-2.3297265,1.0
-2.0461076,1.0
-0.91163212,1.0
-0.34439436,1.0
-0.34439436,1.0
-0.91163212,1.0
-0.91163212,1.0
-0.34439436,1.0
0.22284341,1.0
0.22284341,1.0
0.50646229,1.0
0.79008117,1.0
0.79008117,1.0
0.79008117,1.0
0.79008117,1.0
0.79008117,1.0
0.79008117,1.0
1.0737001,1.0
0.79008117,1.0
0.50646229,1.0
0.22284341,1.0
0.22284341,1.0
0.22284341,1.0
0.22284341,1.0
-0.060775475,1.0
0.79008117,1.0
1.0737001,1.0
0.79008117,1.0
0.50646229,1.0
0.22284341,1.0
0.22284341,1.0
-0.34439436,1.0
-1.195251,1.0
-2.0461076,1.0
-1.4788699,1.0
-0.34439436,1.0
0.50646229,1.0
0.22284341,1.0
-1.195251,1.0
-2.0461076,1.0
-1.7624888,1.0
-1.195251,1.0
-0.34439436,1.0
0.50646229,1.0
0.79008117,1.0
0.50646229,1.0
0.22284341,1.0
-0.060775475,1.0
-0.060775475,1.0
-0.060775475,1.0
-0.34439436,1.0
-0.34439436,1.0
-0.060775475,1.0
0.22284341,1.0
0.22284341,1.0
-0.060775475,1.0
-0.34439436,1.0
-0.27474681,0.0
-0.27474681,0.0
2.2068373,0.0
3.4476293,0.0
2.2068373,0.0
0.96604524,0.0
-0.27474681,0.0
-0.89514283,0.0
-0.89514283,0.0
0.34564921,0.0
0.34564921,0.0
-0.58494482,0.0
-2.1359349,0.0
-2.4461329,0.0
-1.8257369,0.0
-1.2053408,0.0
-1.5155389,0.0
-0.58494482,0.0
-0.27474681,0.0
0.035451201,0.0
0.035451201,0.0
0.34564921,0.0
0.65584723,0.0
0.65584723,0.0
0.65584723,0.0
0.65584723,0.0
0.34564921,0.0
0.34564921,0.0
0.34564921,0.0
0.34564921,0.0
0.34564921,0.0
0.34564921,0.0
0.34564921,0.0
0.035451201,0.0
0.035451201,0.0
0.34564921,0.0
0.34564921,0.0
0.65584723,0.0
1.2762432,0.0
1.8966393,0.0
0.96604524,0.0
0.035451201,0.0
-0.27474681,0.0
0.96604524,0.0
1.2762432,0.0
0.035451201,0.0
-1.5155389,0.0
-1.5155389,0.0
-1.2053408,0.0
-1.2053408,0.0
-0.89514283,0.0
0.035451201,0.0
-0.27474681,0.0
-0.89514283,0.0
-1.2053408,0.0
-0.89514283,0.0
0.035451201,0.0
0.65584723,0.0
0.96604524,0.0
0.34564921,0.0
0.035451201,0.0
-0.27474681,0.0
-0.58494482,0.0
-0.27474681,0.0
-0.27474681,0.0
0.035451201,0.0
0.035451201,0.0
0.035451201,0.0
0.035451201,0.0
-0.58494482,0.0
0.36640375,3.0
0.98443418,3.0
3.4565559,3.0
3.1475407,3.0
1.6024646,3.0
0.057388539,3.0
-0.25162667,3.0
-0.8696571,3.0
-1.1786723,3.0
-0.25162667,3.0
-0.8696571,3.0
-1.4876875,3.0
-2.1057179,3.0
-1.7967027,3.0
-0.8696571,3.0
0.057388539,3.0
0.057388539,3.0
-0.25162667,3.0
-0.56064189,3.0
-0.25162667,3.0
0.057388539,3.0
0.67541896,3.0
1.2934494,3.0
0.98443418,3.0
0.67541896,3.0
0.67541896,3.0
0.98443418,3.0
0.67541896,3.0
0.67541896,3.0
0.057388539,3.0
0.36640375,3.0
0.057388539,3.0
0.36640375,3.0
0.057388539,3.0
0.057388539,3.0
0.057388539,3.0
0.057388539,3.0
0.36640375,3.0
0.36640375,3.0
0.67541896,3.0
0.67541896,3.0
1.2934494,3.0
0.67541896,3.0
-0.25162667,3.0
-0.25162667,3.0
-0.25162667,3.0
-1.1786723,3.0
-1.1786723,3.0
-1.1786723,3.0
-1.1786723,3.0
-0.8696571,3.0
-1.1786723,3.0
-1.7967027,3.0
-2.1057179,3.0
-1.1786723,3.0
0.057388539,3.0
0.98443418,3.0
0.98443418,3.0
0.36640375,3.0
0.057388539,3.0
0.057388539,3.0
0.057388539,3.0
-0.25162667,3.0
-0.56064189,3.0
-0.25162667,3.0
-0.25162667,3.0
0.36640375,3.0
0.36640375,3.0
0.057388539,3.0
-0.25162667,3.0
0.039935519,8.0
-0.30950027,8.0
0.73880709,8.0
3.1848576,8.0
2.485986,8.0
1.0882429,8.0
-0.65893606,8.0
-1.7072434,8.0
-1.7072434,8.0
0.38937131,8.0
1.0882429,8.0
0.039935519,8.0
-1.7072434,8.0
-1.7072434,8.0
-1.7072434,8.0
-1.3578076,8.0
-1.0083718,8.0
-0.65893606,8.0
-0.65893606,8.0
-0.30950027,8.0
0.38937131,8.0
0.73880709,8.0
1.0882429,8.0
0.73880709,8.0
1.0882429,8.0
1.0882429,8.0
1.0882429,8.0
0.73880709,8.0
0.38937131,8.0
0.039935519,8.0
-0.30950027,8.0
-0.30950027,8.0
-0.30950027,8.0
-0.30950027,8.0
0.039935519,8.0
-0.30950027,8.0
-0.65893606,8.0
-0.65893606,8.0
-0.30950027,8.0
0.73880709,8.0
0.73880709,8.0
0.73880709,8.0
0.38937131,8.0
-1.0083718,8.0
0.039935519,8.0
0.38937131,8.0
0.38937131,8.0
0.73880709,8.0
-1.0083718,8.0
-2.0566792,8.0
-1.0083718,8.0
-1.3578076,8.0
-1.3578076,8.0
-1.0083718,8.0
0.38937131,8.0
1.4376787,8.0
1.7871145,8.0
1.0882429,8.0
0.039935519,8.0
-0.65893606,8.0
-0.65893606,8.0
0.039935519,8.0
0.38937131,8.0
0.38937131,8.0
0.039935519,8.0
0.039935519,8.0
0.039935519,8.0
0.38937131,8.0
0.039935519,8.0
0.039935519,8.0
0.11791559,13.0
0.38417659,13.0
1.4492206,13.0
2.5142646,13.0
1.4492206,13.0
0.11791559,13.0
-0.94712841,13.0
-0.94712841,13.0
-0.14834541,13.0
-0.14834541,13.0
-0.68086741,13.0
-1.7459114,13.0
-2.2784334,13.0
-2.2784334,13.0
-1.4796504,13.0
-0.68086741,13.0
0.11791559,13.0
0.38417659,13.0
0.11791559,13.0
0.38417659,13.0
0.65043758,13.0
0.65043758,13.0
1.1829596,13.0
0.91669858,13.0
0.91669858,13.0
0.65043758,13.0
0.38417659,13.0
0.91669858,13.0
0.91669858,13.0
0.65043758,13.0
0.38417659,13.0
0.38417659,13.0
0.11791559,13.0
-0.14834541,13.0
0.11791559,13.0
0.11791559,13.0
0.11791559,13.0
0.65043758,13.0
1.4492206,13.0
1.4492206,13.0
0.91669858,13.0
0.91669858,13.0
1.1829596,13.0
0.91669858,13.0
0.38417659,13.0
-0.14834541,13.0
-1.2133894,13.0
-1.7459114,13.0
-1.2133894,13.0
-1.2133894,13.0
-1.4796504,13.0
-1.2133894,13.0
-1.7459114,13.0
-2.2784334,13.0
-1.2133894,13.0
-0.14834541,13.0
0.38417659,13.0
0.91669858,13.0
0.65043758,13.0
0.38417659,13.0
-0.14834541,13.0
-0.68086741,13.0
-0.68086741,13.0
-0.41460641,13.0
-0.14834541,13.0
0.11791559,13.0
0.38417659,13.0
0.38417659,13.0
0.11791559,13.0
-0.14834541,13.0
-0.17434964,14.0
0.36807147,14.0
2.2665454,14.0
2.5377559,14.0
1.1817031,14.0
0.36807147,14.0
-0.71677076,14.0
-0.98798132,14.0
-0.71677076,14.0
0.096860913,14.0
0.096860913,14.0
-0.98798132,14.0
-2.0728235,14.0
-2.6152447,14.0
-1.801613,14.0
-1.2591919,14.0
-0.17434964,14.0
0.91049259,14.0
0.91049259,14.0
0.36807147,14.0
0.36807147,14.0
0.91049259,14.0
0.91049259,14.0
0.91049259,14.0
0.63928203,14.0
0.36807147,14.0
0.36807147,14.0
0.36807147,14.0
0.36807147,14.0
0.36807147,14.0
0.36807147,14.0
0.36807147,14.0
0.096860913,14.0
0.36807147,14.0
0.36807147,14.0
0.36807147,14.0
0.096860913,14.0
0.096860913,14.0
1.1817031,14.0
1.9953348,14.0
1.4529137,14.0
0.63928203,14.0
0.36807147,14.0
1.1817031,14.0
0.91049259,14.0
-0.4455602,14.0
-1.2591919,14.0
-0.98798132,14.0
-0.17434964,14.0
-0.4455602,14.0
-1.801613,14.0
-1.801613,14.0
-1.801613,14.0
-1.5304024,14.0
-1.2591919,14.0
-0.71677076,14.0
-0.17434964,14.0
0.36807147,14.0
0.91049259,14.0
0.63928203,14.0
0.096860913,14.0
-0.17434964,14.0
-0.71677076,14.0
-0.71677076,14.0
-0.71677076,14.0
-0.17434964,14.0
-0.17434964,14.0
0.096860913,14.0
0.096860913,14.0
-0.17434964,14.0
0.39951912,15.0
0.90341709,15.0
2.415111,15.0
2.919009,15.0
2.163162,15.0
1.4073151,15.0
0.14757013,15.0
-0.35632784,15.0
-0.35632784,15.0
-0.10437886,15.0
0.39951912,15.0
-0.60827683,15.0
-2.6238695,15.0
-3.1277667,15.0
-2.3719197,15.0
-1.1121748,15.0
-0.35632784,15.0
-0.10437886,15.0
0.14757013,15.0
-0.10437886,15.0
0.39951912,15.0
0.39951912,15.0
0.39951912,15.0
0.6514681,15.0
0.6514681,15.0
0.6514681,15.0
0.6514681,15.0
0.39951912,15.0
0.39951912,15.0
0.39951912,15.0
0.39951912,15.0
0.39951912,15.0
0.39951912,15.0
0.39951912,15.0
0.39951912,15.0
0.39951912,15.0
0.14757013,15.0
0.39951912,15.0
0.6514681,15.0
0.90341709,15.0
0.90341709,15.0
0.90341709,15.0
-0.10437886,15.0
0.39951912,15.0
