ts,y
-1.6022936,0.0
-1.6708228,0.0
-1.6936659,0.0
-1.6993767,0.0
-1.6993767,0.0
-1.7036597,0.0
-1.7036597,0.0
-1.7036597,0.0
-1.7036597,0.0
-1.7036597,0.0
-0.73425658,0.0
-0.9769643,0.0
0.46214968,0.0
0.94613741,0.0
1.4444021,0.0
1.5272082,0.0
1.6228636,0.0
1.6685498,0.0
1.7042421,0.0
1.718519,0.0
1.718519,0.0
1.7870483,0.0
1.7413621,0.0
1.7270852,0.0
1.718519,0.0
1.718519,0.0
1.718519,0.0
1.7142359,0.0
1.718519,0.0
1.7142359,0.0
1.7228021,0.0
1.7228021,0.0
1.7228021,0.0
1.718519,0.0
1.6000205,0.0
-1.3467366,0.0
-1.5894444,0.0
-1.6394136,0.0
-1.6665397,0.0
-1.6765336,0.0
-1.6850997,0.0
-1.6893828,0.0
-1.6936659,0.0
-1.6936659,0.0
-0.8256289,0.0
-0.56578888,0.0
-0.017554981,0.0
0.20230965,0.0
0.22515273,0.0
0.26084504,0.0
0.27940504,0.0
0.27940504,0.0
0.27083889,0.0
0.26512812,0.0
0.27083889,0.0
0.27083889,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27940504,0.0
0.28368812,0.0
0.28368812,0.0
0.28368812,0.0
0.27940504,0.0
0.27940504,0.0
0.27940504,0.0
0.27940504,0.0
0.27940504,0.0
0.27940504,0.0
0.27940504,0.0
0.27940504,0.0
0.27940504,0.0
0.27940504,0.0
0.27940504,0.0
0.27940504,0.0
0.27940504,0.0
0.27512197,0.0
0.27512197,0.0
0.27940504,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27940504,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27940504,0.0
0.27940504,0.0
0.28368812,0.0
0.2879712,0.0
0.29368197,0.0
0.27940504,0.0
0.28368812,0.0
0.28368812,0.0
0.28368812,0.0
0.28368812,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27512197,0.0
0.27940504,0.0
0.27940504,0.0
0.27512197,0.0
0.27940504,0.0
0.27512197,0.0
0.27940504,0.0
0.27512197,0.0
0.27512197,0.0
-1.0140843,0.0
-1.1325828,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.145432,0.0
-1.0945235,3.0
-1.0945235,3.0
-1.0945235,3.0
-1.0967319,3.0
-1.0945235,3.0
-1.0967319,3.0
-1.0945235,3.0
-1.0945235,3.0
-1.0945235,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
0.70750663,3.0
1.0785128,3.0
0.9923864,3.0
0.76713263,3.0
0.60812997,3.0
0.45354405,3.0
0.3607925,3.0
0.28791628,3.0
0.20841495,3.0
0.15762243,3.0
0.10682991,3.0
0.078121099,3.0
0.051620656,3.0
-0.93772924,3.0
-1.0945235,3.0
-1.0945235,3.0
-1.0945235,3.0
-1.0945235,3.0
-1.0945235,3.0
-1.0945235,3.0
-1.0945235,3.0
-1.0967319,3.0
-1.0945235,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
0.33208368,3.0
0.82455026,3.0
0.88638463,3.0
0.9327604,3.0
0.95705248,3.0
0.96809433,3.0
0.98134455,3.0
0.99017803,3.0
0.99901151,3.0
0.99901151,3.0
1.0012199,3.0
0.99459477,3.0
0.98796966,3.0
0.98134455,3.0
0.97251107,3.0
0.96809433,3.0
0.96809433,3.0
0.96588596,3.0
0.96367759,3.0
0.95926085,3.0
0.95263574,3.0
0.95926085,3.0
0.96146922,3.0
0.95484411,3.0
0.94380226,3.0
0.94601063,3.0
0.93938552,3.0
0.94159389,3.0
0.94601063,3.0
0.94380226,3.0
0.94159389,3.0
0.93496877,3.0
0.93055203,3.0
0.92834366,3.0
0.92834366,3.0
0.92171855,3.0
0.92613529,3.0
0.92834366,3.0
0.93055203,3.0
0.93055203,3.0
0.9327604,3.0
0.93717714,3.0
0.93717714,3.0
0.93717714,3.0
0.93717714,3.0
0.93717714,3.0
0.93938552,3.0
0.94601063,3.0
0.94601063,3.0
0.95705248,3.0
0.98576129,3.0
1.0188868,3.0
1.0608459,3.0
1.049804,3.0
1.049804,3.0
1.0387622,3.0
1.0299287,3.0
1.0299287,3.0
1.0321371,3.0
1.0299287,3.0
1.025512,3.0
1.0210952,3.0
1.0166785,3.0
1.0144701,3.0
1.0100534,3.0
1.0034283,3.0
1.0012199,3.0
1.0012199,3.0
0.99459477,3.0
0.99017803,3.0
0.98576129,3.0
-0.79639354,3.0
-1.0945235,3.0
-1.0945235,3.0
-1.0967319,3.0
-1.0945235,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.0967319,3.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
1.6982286,8.0
1.6982286,8.0
1.6982286,8.0
1.6982286,8.0
1.6982286,8.0
1.6982286,8.0
1.6982286,8.0
1.6982286,8.0
1.6982286,8.0
1.6982286,8.0
1.6982286,8.0
1.6982286,8.0
1.6982286,8.0
-1.2022949,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2512854,8.0
-1.2512854,8.0
-0.44870637,8.0
0.31785027,8.0
0.53974824,8.0
0.54118914,8.0
0.54695272,8.0
0.55127541,8.0
0.55847989,8.0
0.56712526,8.0
0.57144795,8.0
0.57865243,8.0
0.58585691,8.0
0.5887387,8.0
0.59450229,8.0
0.60026587,8.0
0.60170677,8.0
0.60602945,8.0
0.61179304,8.0
0.61467483,8.0
0.61899752,8.0
0.61611573,8.0
0.61755662,8.0
0.62187931,8.0
0.6233202,8.0
0.6247611,8.0
0.62764289,8.0
0.62908379,8.0
0.63052468,8.0
0.63484737,8.0
0.63772916,8.0
0.64061096,8.0
0.64205185,8.0
0.64349275,8.0
0.64637454,8.0
0.64781544,8.0
0.65069723,8.0
0.65069723,8.0
0.65069723,8.0
0.65646081,8.0
0.65790171,8.0
0.65646081,8.0
0.65357902,8.0
0.65501992,8.0
0.65646081,8.0
0.65790171,8.0
0.66222439,8.0
0.66366529,8.0
0.66366529,8.0
0.66222439,8.0
0.66222439,8.0
0.66510619,8.0
0.66366529,8.0
0.66510619,8.0
0.66222439,8.0
0.65790171,8.0
0.65790171,8.0
0.6607835,8.0
0.6593426,8.0
0.65069723,8.0
0.63484737,8.0
0.5887387,8.0
0.54983451,8.0
0.52101659,8.0
0.50084405,8.0
0.47778972,8.0
0.4489718,8.0
0.42591746,8.0
0.41583119,8.0
0.4129494,8.0
0.4129494,8.0
0.4129494,8.0
0.4129494,8.0
0.4115085,8.0
0.4129494,8.0
0.4129494,8.0
0.41006761,8.0
0.4115085,8.0
0.4129494,8.0
0.4129494,8.0
0.4129494,8.0
0.41439029,8.0
0.41439029,8.0
0.41439029,8.0
0.4129494,8.0
0.4129494,8.0
-1.2455218,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.2498445,8.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
-1.1635872,12.0
