ts,y
1.8978742,5.0
1.8728158,5.0
1.9056592,5.0
1.8897266,5.0
2.0815424,5.0
2.015866,5.0
1.7964273,5.0
1.7705597,5.0
2.0911259,5.0
1.8791034,5.0
1.7158394,5.0
1.5734475,5.0
1.2470481,5.0
1.0821024,5.0
0.9628384,5.0
0.87314205,5.0
0.7586907,5.0
0.6658424,5.0
0.59902449,5.0
0.57663002,5.0
0.40355214,5.0
0.4690169,5.0
0.54899913,5.0
0.73211816,5.0
1.6899389,5.0
1.04141,5.0
1.7195755,5.0
4.1195756,5.0
3.7168323,5.0
3.6501856,5.0
4.314017,5.0
3.9283885,5.0
2.657397,5.0
0.72841092,5.0
0.59604871,5.0
0.66458808,5.0
-0.041255922,5.0
-0.90807398,5.0
-1.2482546,5.0
-0.86668867,5.0
-0.71288015,5.0
-0.6000734,5.0
-0.54970141,5.0
0.05657221,5.0
0.48846726,5.0
0.70167904,5.0
0.81675717,5.0
0.71193711,5.0
0.92472186,5.0
0.80469101,5.0
0.8285789,5.0
0.8357468,5.0
1.1623092,5.0
1.5780136,5.0
1.1091104,5.0
1.3850165,5.0
2.0837031,5.0
2.4853605,5.0
0.81136563,5.0
0.73297339,5.0
1.4093921,5.0
0.40255921,5.0
0.3394277,5.0
0.43894359,5.0
0.43762452,5.0
0.075001309,5.0
0.30427215,5.0
0.29372563,5.0
0.36454904,5.0
0.05949622,5.0
0.24655544,5.0
0.20479551,5.0
0.29140787,5.0
0.1907177,5.0
-0.050571421,5.0
0.094418008,5.0
0.00032548852,5.0
0.0067055795,5.0
-0.042208901,5.0
-0.0094189283,5.0
0.037288191,5.0
0.087197263,5.0
-0.050163855,5.0
0.028141912,5.0
0.04023239,5.0
0.012404852,5.0
-0.084120294,5.0
-0.11893312,5.0
-0.13581696,5.0
-0.067594713,5.0
-0.010825565,5.0
-0.13396858,5.0
0.043916366,5.0
-0.14415407,5.0
-0.14483575,5.0
-0.2985718,5.0
-0.19137947,5.0
-0.23448451,5.0
-0.18055352,5.0
-0.26747274,5.0
-0.28052167,5.0
