ts,y
0.15811278,6.0
-0.089369314,6.0
-0.49463519,6.0
-0.35313026,6.0
-0.1299959,6.0
0.23509235,6.0
-0.42928023,6.0
0.7337604,6.0
-0.26981351,6.0
-0.43131493,6.0
-0.1625122,6.0
-0.25293475,6.0
0.42637529,6.0
0.43722856,6.0
0.11532746,6.0
0.13786415,6.0
-0.27296608,6.0
-0.2036664,6.0
0.050453671,6.0
-0.06701655,6.0
-0.016230704,6.0
0.039606326,6.0
-0.35505129,6.0
0.0065799305,6.0
-0.12372301,6.0
-0.30003783,6.0
-0.7281759,6.0
-0.1125035,6.0
-0.40146902,6.0
-0.030556952,6.0
0.35932719,6.0
-0.11069009,6.0
0.48544883,6.0
0.15394561,6.0
0.53845525,6.0
-0.18204542,6.0
0.13231381,6.0
0.067663695,6.0
-0.12176619,6.0
-0.20319884,6.0
-0.83588273,6.0
-0.1522222,6.0
-0.17484565,6.0
0.39683088,6.0
0.64176326,6.0
-0.38432971,6.0
-0.19967258,6.0
0.64248779,6.0
0.40073475,6.0
-0.15532862,6.0
-0.36880413,6.0
0.19396587,6.0
-0.17545788,6.0
-0.096146153,6.0
-0.54648109,6.0
0.06028742,6.0
-0.051270482,6.0
0.69805953,6.0
0.043683054,6.0
0.086249933,6.0
-0.32128639,6.0
0.37392567,6.0
-0.26187843,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
1.5633155,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
-1.6013715,6.0
0.51816736,6.0
0.59383341,6.0
0.030705815,6.0
0.20751547,6.0
-0.2174008,6.0
-0.20136872,6.0
0.049177808,6.0
