ts,y
-0.41366588,0.0
-0.34416195,0.0
-0.18699477,0.0
0.063603928,0.0
0.3446818,0.0
0.5920047,0.0
0.840467,0.0
0.92969694,0.0
1.0996825,0.0
1.2481261,0.0
1.3553017,0.0
1.3985992,0.0
1.3935787,0.0
1.2839462,0.0
1.1608189,0.0
1.0612986,0.0
0.94297818,0.0
0.80236803,0.0
0.6384,0.0
0.40329014,0.0
0.15229977,0.0
-0.10246489,0.0
-0.35003703,0.0
-0.41405755,0.0
-0.45660734,0.0
-0.28099598,0.0
-0.075119077,0.0
0.17494552,0.0
0.43216703,0.0
0.5827114,0.0
0.83793894,0.0
1.1065901,0.0
1.3912643,0.0
1.4095304,0.0
1.3410947,0.0
1.279531,0.0
1.30912,0.0
1.2843735,0.0
1.3425546,0.0
1.3718587,0.0
1.4420036,0.0
1.4047235,0.0
1.2946282,0.0
1.0285406,0.0
0.77185324,0.0
0.51520143,0.0
0.25135711,0.0
0.039462707,0.0
-0.20255482,0.0
-0.42278115,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-1.1024384,0.0
-0.42677159,1.0
-0.36408809,1.0
-0.18085247,1.0
0.049814474,1.0
0.30458585,1.0
0.55514045,1.0
0.71050344,1.0
0.90139506,1.0
1.0303807,1.0
1.2291676,1.0
1.3776223,1.0
1.4950043,1.0
1.4344142,1.0
1.2911932,1.0
1.2003978,1.0
1.0378274,1.0
0.85838987,1.0
0.66002169,1.0
0.4300725,1.0
0.35722086,1.0
0.17509177,1.0
-0.093316859,1.0
-0.32371464,1.0
-0.43981072,1.0
-0.43879391,1.0
-0.2426986,1.0
-0.039964101,1.0
0.20395131,1.0
0.4559115,1.0
0.68822328,1.0
0.9029801,1.0
1.1563758,1.0
1.3505571,1.0
1.334647,1.0
1.2904754,1.0
1.3170322,1.0
1.337189,1.0
1.3922165,1.0
1.3852783,1.0
1.3946987,1.0
1.4666831,1.0
1.425233,1.0
1.2184612,1.0
1.0492516,1.0
0.79319424,1.0
0.55206011,1.0
0.31612967,1.0
0.036775347,1.0
-0.18306553,1.0
-0.35290315,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-1.1026529,1.0
-0.38515304,6.0
-0.31520748,6.0
-0.14404289,6.0
0.065537682,6.0
